Customer_ID,Cluster,Segment
7838-LAZFO,1,Loyal Premium Customers
7839-NUIAA,0,Loyal Budget Customers
7839-QRKXN,2,New Budget Customers
7841-FCRQD,3,Established Standard Customers
7841-TZDMQ,2,New Budget Customers
7845-URHJN,2,New Budget Customers
7850-THJMU,2,New Budget Customers
7850-VWJUU,3,Established Standard Customers
7851-FLGGQ,3,Established Standard Customers
7851-WZEKY,3,Established Standard Customers
7852-LECYP,3,Established Standard Customers
7853-GVUDZ,2,New Budget Customers
7853-OETYL,2,New Budget Customers
7853-WNZSY,2,New Budget Customers
7854-EDSSA,3,Established Standard Customers
7854-EKTJL,2,New Budget Customers
7854-FOKSF,2,New Budget Customers
7855-DIWPO,3,Established Standard Customers
7856-GANIL,1,Loyal Premium Customers
7858-GTZSP,3,Established Standard Customers
7860-KSUGX,1,Loyal Premium Customers
7860-UXCRM,1,Loyal Premium Customers
7861-UVUFT,3,Established Standard Customers
7868-BGSZA,1,Loyal Premium Customers
7868-TMWMZ,1,Loyal Premium Customers
7869-ZYDST,3,Established Standard Customers
7872-BAAZR,0,Loyal Budget Customers
7872-RDDLZ,0,Loyal Budget Customers
7873-CVMAW,1,Loyal Premium Customers
7874-ECPQJ,2,New Budget Customers
7876-AEHIG,1,Loyal Premium Customers
7876-BEUTG,2,New Budget Customers
7876-DNYAP,0,Loyal Budget Customers
7878-JGDKK,2,New Budget Customers
7878-RTCZG,2,New Budget Customers
7879-CGSFV,1,Loyal Premium Customers
7880-XSOJX,3,Established Standard Customers
7881-EVUAD,3,Established Standard Customers
7881-INRLC,1,Loyal Premium Customers
7883-ROJOC,2,New Budget Customers
7890-VYYWG,2,New Budget Customers
7892-POOKP,1,Loyal Premium Customers
7892-QVYKW,3,Established Standard Customers
7893-IXHRQ,2,New Budget Customers
7895-VONWT,3,Established Standard Customers
7898-PDWQE,1,Loyal Premium Customers
7901-HXJVA,3,Established Standard Customers
7901-IIDQV,3,Established Standard Customers
7901-TBKJX,1,Loyal Premium Customers
7903-CMPEY,3,Established Standard Customers
7905-NJMXS,3,Established Standard Customers
7905-TVXTA,3,Established Standard Customers
7908-QCBCA,3,Established Standard Customers
7909-FIOIY,2,New Budget Customers
7912-SYRQT,3,Established Standard Customers
7916-VCCPB,3,Established Standard Customers
7919-ZODZZ,3,Established Standard Customers
7921-BEPCI,1,Loyal Premium Customers
7921-LMDFQ,1,Loyal Premium Customers
7923-IYJWY,1,Loyal Premium Customers
7924-GJZFI,3,Established Standard Customers
7925-PNRGI,1,Loyal Premium Customers
7926-IJOOU,2,New Budget Customers
7927-AUXBZ,3,Established Standard Customers
7928-VJYAB,3,Established Standard Customers
7929-DMBCV,3,Established Standard Customers
7929-SKFGK,1,Loyal Premium Customers
7931-PXHFC,1,Loyal Premium Customers
7932-WPTDS,2,New Budget Customers
7938-OUHIO,3,Established Standard Customers
7940-UQQUG,1,Loyal Premium Customers
7941-RCJOW,0,Loyal Budget Customers
7943-RQCHR,3,Established Standard Customers
7945-HLKEA,1,Loyal Premium Customers
7945-PRBVF,0,Loyal Budget Customers
7950-XWOVN,2,New Budget Customers
7951-QKZPL,0,Loyal Budget Customers
7951-VRDVK,1,Loyal Premium Customers
7952-OBOYL,3,Established Standard Customers
7954-MLBUN,1,Loyal Premium Customers
7956-XQWGU,2,New Budget Customers
7957-RYHQD,3,Established Standard Customers
7963-GQRMY,2,New Budget Customers
7963-SHNDT,0,Loyal Budget Customers
7964-VEXDG,3,Established Standard Customers
7964-YESJC,3,Established Standard Customers
7964-ZRKKG,1,Loyal Premium Customers
7966-YOTQW,3,Established Standard Customers
7967-HYCDE,3,Established Standard Customers
7968-QUXNS,2,New Budget Customers
7969-AULMZ,3,Established Standard Customers
7969-FFOWG,0,Loyal Budget Customers
7971-HLVXI,1,Loyal Premium Customers
7973-DZRKH,1,Loyal Premium Customers
7975-JMZNT,1,Loyal Premium Customers
7975-TZMLR,1,Loyal Premium Customers
7976-CICYS,2,New Budget Customers
7977-HXJKU,2,New Budget Customers
7978-DKUQH,3,Established Standard Customers
7979-CORPM,3,Established Standard Customers
7980-MHFLQ,0,Loyal Budget Customers
7982-VCELR,1,Loyal Premium Customers
7989-AWGEH,0,Loyal Budget Customers
7989-CHGTL,2,New Budget Customers
7989-VCQOH,3,Established Standard Customers
7993-NQLJE,3,Established Standard Customers
7993-PYKOF,3,Established Standard Customers
7994-UYIVZ,3,Established Standard Customers
7994-XIRTR,1,Loyal Premium Customers
7995-ZHHNZ,0,Loyal Budget Customers
7996-BPXHY,2,New Budget Customers
7996-MHXLW,0,Loyal Budget Customers
7997-EASSD,1,Loyal Premium Customers
7998-WNZEM,1,Loyal Premium Customers
7998-ZLXWN,2,New Budget Customers
8000-REIQB,3,Established Standard Customers
8003-EWNDZ,2,New Budget Customers
8006-PYCSW,2,New Budget Customers
8007-YYPWD,2,New Budget Customers
8008-ESFLK,1,Loyal Premium Customers
8008-HAWED,3,Established Standard Customers
8008-OTEZX,0,Loyal Budget Customers
8010-EZLOU,3,Established Standard Customers
8012-SOUDQ,1,Loyal Premium Customers
8015-IHCGW,1,Loyal Premium Customers
8016-NCFVO,1,Loyal Premium Customers
8016-ZMGMO,1,Loyal Premium Customers
8017-LXHFA,3,Established Standard Customers
8017-UVSZU,3,Established Standard Customers
8019-ENHXU,1,Loyal Premium Customers
8020-BWHYL,3,Established Standard Customers
8022-BECSI,2,New Budget Customers
8023-QHAIO,0,Loyal Budget Customers
8024-XNAFQ,1,Loyal Premium Customers
8028-PNXHQ,0,Loyal Budget Customers
8029-XYPWT,1,Loyal Premium Customers
8033-ATFAS,3,Established Standard Customers
8033-VCZGH,1,Loyal Premium Customers
8034-RYTVV,1,Loyal Premium Customers
8035-BUYVG,0,Loyal Budget Customers
8035-PWSEV,3,Established Standard Customers
8039-ACLPL,1,Loyal Premium Customers
8039-EQPIM,1,Loyal Premium Customers
8040-MNRTF,3,Established Standard Customers
8041-TMEID,1,Loyal Premium Customers
8042-JVNFH,3,Established Standard Customers
8042-RNLKO,0,Loyal Budget Customers
8043-PNYSD,0,Loyal Budget Customers
8044-BGWPI,2,New Budget Customers
8046-DNVTL,0,Loyal Budget Customers
8048-DSDFQ,2,New Budget Customers
8049-WJCLQ,3,Established Standard Customers
8050-DVOJX,1,Loyal Premium Customers
8050-WYBND,3,Established Standard Customers
8050-XGRVL,1,Loyal Premium Customers
8051-HJRLT,3,Established Standard Customers
8053-WWDRO,2,New Budget Customers
8058-DMYRU,0,Loyal Budget Customers
8058-INTPH,3,Established Standard Customers
8058-JMEQO,3,Established Standard Customers
8059-UDZFY,1,Loyal Premium Customers
8060-HIWJJ,1,Loyal Premium Customers
8062-YBDOE,3,Established Standard Customers
8063-GBATB,3,Established Standard Customers
8063-RJYNF,3,Established Standard Customers
8064-RAVOH,3,Established Standard Customers
8065-BVEPF,1,Loyal Premium Customers
8065-QBYTO,1,Loyal Premium Customers
8065-YKXKD,3,Established Standard Customers
8066-POXGX,2,New Budget Customers
8067-NIOYM,2,New Budget Customers
8069-RHUXK,0,Loyal Budget Customers
8069-YQQAJ,2,New Budget Customers
8070-AAWZP,2,New Budget Customers
8071-SBTRN,1,Loyal Premium Customers
8073-IJDCM,2,New Budget Customers
8075-GXIUB,2,New Budget Customers
8076-FEZKJ,2,New Budget Customers
8079-XRJRS,1,Loyal Premium Customers
8080-DDEMJ,2,New Budget Customers
8080-POTJR,1,Loyal Premium Customers
8082-GHXOP,2,New Budget Customers
8083-YTZES,3,Established Standard Customers
8084-OIVBS,2,New Budget Customers
8085-MSNLK,1,Loyal Premium Customers
8086-OVPWV,3,Established Standard Customers
8087-LGYHQ,3,Established Standard Customers
8089-UZWLX,1,Loyal Premium Customers
8091-TTVAX,1,Loyal Premium Customers
8092-NLTGF,0,Loyal Budget Customers
8095-WANWK,2,New Budget Customers
8096-LOIST,3,Established Standard Customers
8097-OMULG,1,Loyal Premium Customers
8097-VBQTZ,1,Loyal Premium Customers
8098-LLAZX,3,Established Standard Customers
8098-TDCBU,0,Loyal Budget Customers
8099-MZPUJ,1,Loyal Premium Customers
8100-HZZLJ,1,Loyal Premium Customers
8100-PNJMH,1,Loyal Premium Customers
8104-OSKWT,3,Established Standard Customers
8106-GWQOK,1,Loyal Premium Customers
8107-KNCIM,3,Established Standard Customers
8107-RZLNV,1,Loyal Premium Customers
8108-UXRQN,3,Established Standard Customers
8109-YUOHE,3,Established Standard Customers
8111-BKVDS,3,Established Standard Customers
8111-RKSPX,3,Established Standard Customers
8111-SLLHI,1,Loyal Premium Customers
8118-LSUEL,3,Established Standard Customers
8118-TJAFG,3,Established Standard Customers
8120-JDCAM,3,Established Standard Customers
8123-QBNAZ,1,Loyal Premium Customers
8124-NZVGJ,3,Established Standard Customers
8125-QPFJD,1,Loyal Premium Customers
8128-YVJRG,3,Established Standard Customers
8129-GMVGI,0,Loyal Budget Customers
8132-YPVBX,3,Established Standard Customers
8133-ANHHJ,1,Loyal Premium Customers
8138-EALND,2,New Budget Customers
8143-ETQTI,2,New Budget Customers
8144-DGHXP,1,Loyal Premium Customers
8146-QQKZH,1,Loyal Premium Customers
8148-BPLZQ,0,Loyal Budget Customers
8148-NLEGT,0,Loyal Budget Customers
8148-WOCMK,2,New Budget Customers
8149-AIQCG,3,Established Standard Customers
8149-RSOUN,3,Established Standard Customers
8150-QUDFX,2,New Budget Customers
8152-UOBNY,1,Loyal Premium Customers
8152-VETUR,1,Loyal Premium Customers
8155-IBNHG,3,Established Standard Customers
8158-WPEZG,2,New Budget Customers
8160-HOWOX,3,Established Standard Customers
8161-QYMTT,3,Established Standard Customers
8164-OCKUJ,0,Loyal Budget Customers
8165-CBKXO,1,Loyal Premium Customers
8165-ZJRNM,0,Loyal Budget Customers
8166-ORCHU,1,Loyal Premium Customers
8166-ZZTFS,1,Loyal Premium Customers
8167-GJLRN,2,New Budget Customers
8168-UQWWF,3,Established Standard Customers
8169-SAEJD,1,Loyal Premium Customers
8173-RXAYP,2,New Budget Customers
8174-LNWMW,2,New Budget Customers
8174-TBVCF,1,Loyal Premium Customers
8178-EYZUO,1,Loyal Premium Customers
8180-AKMJV,2,New Budget Customers
8181-YHCMF,1,Loyal Premium Customers
8182-BJDSI,3,Established Standard Customers
8182-PNAGI,2,New Budget Customers
8183-ONMXC,2,New Budget Customers
8184-WMOFI,1,Loyal Premium Customers
8185-UPYBR,3,Established Standard Customers
8189-DUKMV,2,New Budget Customers
8189-HBVRW,1,Loyal Premium Customers
8189-XRIKE,3,Established Standard Customers
8190-ZTQFB,3,Established Standard Customers
8191-XWSZG,0,Loyal Budget Customers
8194-PEEBY,2,New Budget Customers
8197-BFWVU,1,Loyal Premium Customers
8198-RKSZG,3,Established Standard Customers
8199-ZLLSA,1,Loyal Premium Customers
8200-KLNYW,3,Established Standard Customers
8200-LGKSR,1,Loyal Premium Customers
8201-AAXCB,3,Established Standard Customers
8203-XJZRC,2,New Budget Customers
8204-TIFGJ,2,New Budget Customers
8204-YJCLA,1,Loyal Premium Customers
8205-MQUGY,2,New Budget Customers
8205-OTCHB,3,Established Standard Customers
8205-VSLRB,1,Loyal Premium Customers
8207-DMRVL,1,Loyal Premium Customers
8207-VVMYB,0,Loyal Budget Customers
8208-EUMTE,3,Established Standard Customers
8212-CRQXP,3,Established Standard Customers
8212-DJRCH,3,Established Standard Customers
8213-TAZPM,1,Loyal Premium Customers
8215-NGSPE,0,Loyal Budget Customers
8216-AZUUZ,1,Loyal Premium Customers
8217-QYOHV,3,Established Standard Customers
8218-FFJDS,1,Loyal Premium Customers
8219-VYBVI,0,Loyal Budget Customers
8220-OCUFY,3,Established Standard Customers
8221-EQDGL,3,Established Standard Customers
8221-HVAYI,1,Loyal Premium Customers
8224-DWCKX,3,Established Standard Customers
8224-IVVPA,3,Established Standard Customers
8224-KDLKN,0,Loyal Budget Customers
8224-UAXBZ,0,Loyal Budget Customers
8225-BTJAU,3,Established Standard Customers
8226-BXGES,1,Loyal Premium Customers
8229-BUJHX,0,Loyal Budget Customers
8229-MYEJZ,3,Established Standard Customers
8229-TNIQA,2,New Budget Customers
8231-BSWXX,1,Loyal Premium Customers
8232-CTLKO,1,Loyal Premium Customers
8232-UTFOZ,0,Loyal Budget Customers
8234-GSZYK,0,Loyal Budget Customers
8237-ULIXL,0,Loyal Budget Customers
8241-JUIQO,0,Loyal Budget Customers
8242-JSVBO,2,New Budget Customers
8242-PDSGJ,0,Loyal Budget Customers
8242-SOQUO,3,Established Standard Customers
8245-UMPYT,3,Established Standard Customers
8246-SHFGA,2,New Budget Customers
8249-THVEC,0,Loyal Budget Customers
8250-ZNGGW,3,Established Standard Customers
8257-RZAHR,3,Established Standard Customers
8258-GSTJK,3,Established Standard Customers
8259-DZLIZ,0,Loyal Budget Customers
8259-NFJTV,2,New Budget Customers
8260-NGFNY,2,New Budget Customers
8261-GWDBQ,1,Loyal Premium Customers
8262-COGGB,2,New Budget Customers
8263-JQAIK,2,New Budget Customers
8263-OKETD,3,Established Standard Customers
8263-QMNTJ,1,Loyal Premium Customers
8265-HKSOW,1,Loyal Premium Customers
8266-VBFQL,3,Established Standard Customers
8267-KFGYD,2,New Budget Customers
8267-ZNYVZ,1,Loyal Premium Customers
8268-YDIXR,1,Loyal Premium Customers
8270-RKSAP,3,Established Standard Customers
8272-ONJLV,3,Established Standard Customers
8276-MQBYC,1,Loyal Premium Customers
8277-RVRSV,0,Loyal Budget Customers
8280-MQRQN,3,Established Standard Customers
8285-ABVLB,0,Loyal Budget Customers
8286-AFUYI,3,Established Standard Customers
8290-YWKHZ,3,Established Standard Customers
8292-FRFZQ,0,Loyal Budget Customers
8292-ITGYJ,0,Loyal Budget Customers
8292-TYSPY,3,Established Standard Customers
8294-UIMBA,1,Loyal Premium Customers
8295-FHIVV,2,New Budget Customers
8295-KMENE,1,Loyal Premium Customers
8305-VHZBZ,2,New Budget Customers
8309-IEYJD,3,Established Standard Customers
8309-PPCED,1,Loyal Premium Customers
8311-UEUAB,1,Loyal Premium Customers
8313-AFGBW,1,Loyal Premium Customers
8313-KTIHG,3,Established Standard Customers
8313-NDOIA,3,Established Standard Customers
8314-DPQHL,3,Established Standard Customers
8314-HTWVE,2,New Budget Customers
8316-BBQAY,1,Loyal Premium Customers
8317-BVKSO,2,New Budget Customers
8318-LCNBW,3,Established Standard Customers
8319-QBEHW,2,New Budget Customers
8325-QRPZR,3,Established Standard Customers
8327-LZKAS,1,Loyal Premium Customers
8327-WKMIE,0,Loyal Budget Customers
8328-SKJNO,3,Established Standard Customers
8329-GWVPJ,0,Loyal Budget Customers
8329-IBCTI,2,New Budget Customers
8329-UTMVM,3,Established Standard Customers
8331-ZXFOE,1,Loyal Premium Customers
8332-OSJDW,2,New Budget Customers
8336-TAVKX,1,Loyal Premium Customers
8337-MSSXB,3,Established Standard Customers
8337-UPOAQ,3,Established Standard Customers
8338-QIUNR,1,Loyal Premium Customers
8344-WFMFH,3,Established Standard Customers
8345-MVDYC,1,Loyal Premium Customers
8347-GDTMP,0,Loyal Budget Customers
8348-HFYIV,3,Established Standard Customers
8348-JLBUG,1,Loyal Premium Customers
8350-NYMVI,0,Loyal Budget Customers
8356-WUAOJ,2,New Budget Customers
8357-EQXFO,3,Established Standard Customers
8361-LBRDI,0,Loyal Budget Customers
8361-LTMKD,3,Established Standard Customers
8364-TRMMK,2,New Budget Customers
8372-JUXUI,3,Established Standard Customers
8374-UULRV,1,Loyal Premium Customers
8374-XGEJJ,1,Loyal Premium Customers
8375-DKEBR,3,Established Standard Customers
8375-KVTHK,1,Loyal Premium Customers
8378-LKJAF,1,Loyal Premium Customers
8380-MQINP,0,Loyal Budget Customers
8380-PEFPE,3,Established Standard Customers
8382-SHQEH,3,Established Standard Customers
8383-SGHJU,3,Established Standard Customers
8384-FZBJK,1,Loyal Premium Customers
8387-MOJJT,3,Established Standard Customers
8387-UGUSU,2,New Budget Customers
8388-DMKAE,2,New Budget Customers
8388-FYNPZ,3,Established Standard Customers
8390-FESFV,1,Loyal Premium Customers
8393-DLHGA,3,Established Standard Customers
8393-JMVMB,2,New Budget Customers
8395-ETZKQ,0,Loyal Budget Customers
8397-MVTAZ,1,Loyal Premium Customers
8398-TBIYD,1,Loyal Premium Customers
8399-YNDCH,3,Established Standard Customers
8400-WZICQ,1,Loyal Premium Customers
8401-EMUWF,1,Loyal Premium Customers
8402-EIVQS,1,Loyal Premium Customers
8402-OOOHJ,0,Loyal Budget Customers
8404-FYDIB,3,Established Standard Customers
8404-GFGCZ,3,Established Standard Customers
8404-VIOMB,1,Loyal Premium Customers
8404-VLQFB,2,New Budget Customers
8405-IGQFX,1,Loyal Premium Customers
8406-LNMHF,1,Loyal Premium Customers
8409-WQJUX,3,Established Standard Customers
8410-BGQXN,2,New Budget Customers
8413-VONUO,3,Established Standard Customers
8413-YNHNV,1,Loyal Premium Customers
8414-MYSHR,3,Established Standard Customers
8414-OOEEL,1,Loyal Premium Customers
8417-FMLZI,3,Established Standard Customers
8417-GSODA,3,Established Standard Customers
8421-WZOOW,1,Loyal Premium Customers
8429-XIBUM,3,Established Standard Customers
8430-TWCBX,0,Loyal Budget Customers
8433-WPJTV,1,Loyal Premium Customers
8433-WXGNA,3,Established Standard Customers
8434-PNQZX,1,Loyal Premium Customers
8434-VGEQQ,0,Loyal Budget Customers
8436-BJUMM,3,Established Standard Customers
8439-LTUGF,2,New Budget Customers
8441-SHIPE,0,Loyal Budget Customers
8443-WVPSS,3,Established Standard Customers
8443-ZRDBZ,3,Established Standard Customers
8444-WRIDW,1,Loyal Premium Customers
8445-DNBAE,2,New Budget Customers
8450-JOVAH,3,Established Standard Customers
8450-LUGUK,0,Loyal Budget Customers
8450-UYIBU,0,Loyal Budget Customers
8454-AATJP,1,Loyal Premium Customers
8455-HIRAQ,2,New Budget Customers
8456-QDAVC,3,Established Standard Customers
8457-XIGKN,2,New Budget Customers
8461-EFQYM,0,Loyal Budget Customers
8464-EETCQ,0,Loyal Budget Customers
8465-SBRXP,3,Established Standard Customers
8466-PZBLH,1,Loyal Premium Customers
8467-WYNSR,3,Established Standard Customers
8468-EHYJA,0,Loyal Budget Customers
8468-FZTOE,1,Loyal Premium Customers
8469-SNFFH,1,Loyal Premium Customers
8473-VUVJN,3,Established Standard Customers
8474-UMLNT,3,Established Standard Customers
8480-PPONV,1,Loyal Premium Customers
8481-YYXWG,3,Established Standard Customers
8485-GJCDN,3,Established Standard Customers
8486-AYEQH,3,Established Standard Customers
8490-BXHEO,3,Established Standard Customers
8495-LJDFO,1,Loyal Premium Customers
8495-PRWFH,0,Loyal Budget Customers
8496-DMZUK,3,Established Standard Customers
8496-EJAUI,3,Established Standard Customers
8498-XXGWA,1,Loyal Premium Customers
8499-BRXTD,2,New Budget Customers
8510-AWCXC,3,Established Standard Customers
8510-BBWMU,0,Loyal Budget Customers
8510-TMWYB,1,Loyal Premium Customers
8512-WIWYV,2,New Budget Customers
8513-OLYGY,1,Loyal Premium Customers
8514-VZHEB,0,Loyal Budget Customers
8515-OCTJS,2,New Budget Customers
8519-IMDHU,3,Established Standard Customers
8519-QJGJD,3,Established Standard Customers
8532-UEFWH,0,Loyal Budget Customers
8535-SFUTN,1,Loyal Premium Customers
8540-ZQGEA,0,Loyal Budget Customers
8541-QVFKM,3,Established Standard Customers
8543-MSDMF,3,Established Standard Customers
8544-GOQSH,3,Established Standard Customers
8544-JNBOX,0,Loyal Budget Customers
8547-NSBBO,1,Loyal Premium Customers
8548-AWOFC,1,Loyal Premium Customers
8550-XSXUQ,1,Loyal Premium Customers
8552-OBVRU,1,Loyal Premium Customers
8559-CIZFV,3,Established Standard Customers
8559-WNQZS,2,New Budget Customers
8561-NMTBD,1,Loyal Premium Customers
8562-GHPPI,2,New Budget Customers
8563-IIOXK,3,Established Standard Customers
8563-OYMQY,3,Established Standard Customers
8564-LDKFL,1,Loyal Premium Customers
8565-CLBZW,3,Established Standard Customers
8565-HBFNN,1,Loyal Premium Customers
8565-WUXZU,1,Loyal Premium Customers
8566-YPRGL,2,New Budget Customers
8570-KLJYJ,3,Established Standard Customers
8571-ZCMCX,1,Loyal Premium Customers
8573-CGOCC,2,New Budget Customers
8573-JGCZW,2,New Budget Customers
8577-QSOCG,0,Loyal Budget Customers
8580-AECUZ,3,Established Standard Customers
8580-QVLOC,1,Loyal Premium Customers
8582-KRHPJ,0,Loyal Budget Customers
8584-KMVXD,3,Established Standard Customers
8587-XYZSF,0,Loyal Budget Customers
8590-OHDIW,0,Loyal Budget Customers
8590-YFFQO,1,Loyal Premium Customers
8591-NXRCV,1,Loyal Premium Customers
8591-TKMZH,1,Loyal Premium Customers
8592-PLTMQ,0,Loyal Budget Customers
8593-WHYHV,3,Established Standard Customers
8595-SIZNC,2,New Budget Customers
8597-CTXVJ,1,Loyal Premium Customers
8597-CWYHH,1,Loyal Premium Customers
8601-QACRS,2,New Budget Customers
8603-IJWDN,3,Established Standard Customers
8605-ITULD,2,New Budget Customers
8606-CIQUL,1,Loyal Premium Customers
8606-OEGQZ,2,New Budget Customers
8608-OZTLB,1,Loyal Premium Customers
8610-WFCJF,1,Loyal Premium Customers
8610-ZIKJJ,2,New Budget Customers
8612-GXIDD,2,New Budget Customers
8614-VGMMV,2,New Budget Customers
8617-ENBDS,3,Established Standard Customers
8619-IJNDK,0,Loyal Budget Customers
8620-RJPZN,2,New Budget Customers
8621-MNIHH,3,Established Standard Customers
8622-ZLFKO,3,Established Standard Customers
8623-TMRBY,1,Loyal Premium Customers
8623-ULFNQ,3,Established Standard Customers
8624-GIOUT,1,Loyal Premium Customers
8625-AZYZY,1,Loyal Premium Customers
8626-PTQGE,1,Loyal Premium Customers
8626-XHBIE,0,Loyal Budget Customers
8627-EHGIP,1,Loyal Premium Customers
8627-ZYGSZ,3,Established Standard Customers
8628-MFKAX,1,Loyal Premium Customers
8630-FJLIB,3,Established Standard Customers
8630-QSGXK,1,Loyal Premium Customers
8631-NBHFZ,1,Loyal Premium Customers
8631-WUXGY,1,Loyal Premium Customers
8631-XVRZL,2,New Budget Customers
8634-CILSZ,1,Loyal Premium Customers
8634-MPHTR,1,Loyal Premium Customers
8637-XJIVR,3,Established Standard Customers
8639-NHQEI,1,Loyal Premium Customers
8640-SDGKB,3,Established Standard Customers
8642-GVWRF,3,Established Standard Customers
8644-XLFBW,3,Established Standard Customers
8644-XYTSV,0,Loyal Budget Customers
8645-KOMJQ,1,Loyal Premium Customers
8645-KWHJO,3,Established Standard Customers
8646-JCOMS,1,Loyal Premium Customers
8647-SDTWQ,0,Loyal Budget Customers
8648-PFRMP,3,Established Standard Customers
8650-RHRKE,2,New Budget Customers
8651-ENBZX,1,Loyal Premium Customers
8652-YHIYU,3,Established Standard Customers
8654-DHAOW,2,New Budget Customers
8659-HDIYE,1,Loyal Premium Customers
8659-IOOPU,1,Loyal Premium Customers
8660-BUETV,2,New Budget Customers
8661-BOYNW,1,Loyal Premium Customers
8663-UPDGF,3,Established Standard Customers
8665-UTDHZ,2,New Budget Customers
8668-KNZTI,0,Loyal Budget Customers
8670-ERCJH,1,Loyal Premium Customers
8670-MEFCP,1,Loyal Premium Customers
8671-KKKOS,0,Loyal Budget Customers
8672-OAUPW,0,Loyal Budget Customers
8676-OOQEJ,2,New Budget Customers
8676-TRMJS,3,Established Standard Customers
8677-HDZEE,1,Loyal Premium Customers
8679-JOEVF,3,Established Standard Customers
8679-LZBMD,1,Loyal Premium Customers
8680-CGLTP,3,Established Standard Customers
8681-ICONS,2,New Budget Customers
8685-WHQPW,3,Established Standard Customers
8687-BAFGU,3,Established Standard Customers
8690-UPCZI,3,Established Standard Customers
8690-ZVLCL,1,Loyal Premium Customers
8695-ARGXZ,3,Established Standard Customers
8695-WDYEA,3,Established Standard Customers
8696-JKZNU,3,Established Standard Customers
8699-ASUFO,3,Established Standard Customers
8701-DGLVH,0,Loyal Budget Customers
8705-DWKTI,1,Loyal Premium Customers
8705-WZCYL,2,New Budget Customers
8706-HRADD,3,Established Standard Customers
8707-HOEDG,1,Loyal Premium Customers
8707-RMEZH,1,Loyal Premium Customers
8708-XPXHZ,1,Loyal Premium Customers
8709-KRDVL,1,Loyal Premium Customers
8710-YGLWG,2,New Budget Customers
8711-LOBKY,0,Loyal Budget Customers
8713-IGZSO,2,New Budget Customers
8714-CTZJW,3,Established Standard Customers
8714-EUHJO,3,Established Standard Customers
8715-KKTFG,1,Loyal Premium Customers
8717-VCTXJ,0,Loyal Budget Customers
8718-PTMEZ,2,New Budget Customers
8720-RQSBJ,2,New Budget Customers
8722-NGNBH,3,Established Standard Customers
8722-PRFDV,1,Loyal Premium Customers
8725-JEDFD,3,Established Standard Customers
8727-JQFHV,0,Loyal Budget Customers
8727-XDPUD,0,Loyal Budget Customers
8728-SKJLR,3,Established Standard Customers
8731-WBBMB,1,Loyal Premium Customers
8734-DKSTZ,3,Established Standard Customers
8734-FNWVH,3,Established Standard Customers
8735-DCXNF,3,Established Standard Customers
8735-IJJEG,3,Established Standard Customers
8735-NBLWT,2,New Budget Customers
8735-SDUFN,0,Loyal Budget Customers
8738-JOKAR,1,Loyal Premium Customers
8739-QOTTN,2,New Budget Customers
8739-WWKDU,3,Established Standard Customers
8739-XNIKG,3,Established Standard Customers
8740-CRYFY,3,Established Standard Customers
8740-XLHDR,3,Established Standard Customers
8741-LQOBK,0,Loyal Budget Customers
8745-PVESG,0,Loyal Budget Customers
8746-BFOAJ,2,New Budget Customers
8746-OQQRW,2,New Budget Customers
8747-UDCOI,0,Loyal Budget Customers
8748-HFWBO,2,New Budget Customers
8749-CLJXC,2,New Budget Customers
8749-JMNKX,1,Loyal Premium Customers
8749-TZYEC,0,Loyal Budget Customers
8750-QWZAJ,0,Loyal Budget Customers
8751-EDEKA,3,Established Standard Customers
8752-GHJFU,1,Loyal Premium Customers
8752-IMQOS,2,New Budget Customers
8752-STIVR,3,Established Standard Customers
8755-IWJHN,1,Loyal Premium Customers
8755-OGKNA,0,Loyal Budget Customers
8756-RDDLT,1,Loyal Premium Customers
8757-TFHHJ,3,Established Standard Customers
8760-ZRHKE,1,Loyal Premium Customers
8761-NSOBC,1,Loyal Premium Customers
8763-KIAFH,2,New Budget Customers
8766-PAFNE,1,Loyal Premium Customers
8769-KKTPH,1,Loyal Premium Customers
8773-HHUOZ,3,Established Standard Customers
8774-GSBUN,0,Loyal Budget Customers
8775-CEBBJ,2,New Budget Customers
8775-ERLNB,3,Established Standard Customers
8775-LHDJH,3,Established Standard Customers
8777-MBMTS,1,Loyal Premium Customers
8777-PVYGU,1,Loyal Premium Customers
8778-LMWTJ,3,Established Standard Customers
8779-QRDMV,2,New Budget Customers
8779-YIQQA,2,New Budget Customers
8780-IHCRN,0,Loyal Budget Customers
8780-IXSTS,3,Established Standard Customers
8780-RSYYU,2,New Budget Customers
8780-YRMTT,0,Loyal Budget Customers
8782-LKFPK,1,Loyal Premium Customers
8782-NUUOL,1,Loyal Premium Customers
8784-CGILN,3,Established Standard Customers
8785-CJSHH,1,Loyal Premium Customers
8785-EPNCG,2,New Budget Customers
8788-DOXSU,1,Loyal Premium Customers
8791-GFXLZ,3,Established Standard Customers
8792-AOROI,3,Established Standard Customers
8799-OXZMD,2,New Budget Customers
8800-JOOCF,3,Established Standard Customers
8800-ZKRFW,1,Loyal Premium Customers
8802-UNOJF,3,Established Standard Customers
8805-JNRAZ,3,Established Standard Customers
8806-EAGWC,3,Established Standard Customers
8807-ARQET,0,Loyal Budget Customers
8807-OPMBM,0,Loyal Budget Customers
8808-ELEHO,3,Established Standard Customers
8809-RIHDD,1,Loyal Premium Customers
8809-XKHMD,1,Loyal Premium Customers
8812-ZRHFP,3,Established Standard Customers
8815-LMFLX,2,New Budget Customers
8816-VXNZD,3,Established Standard Customers
