Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Total_Services,Premium_Services,Streaming_Services,Has_Phone_And_Internet,Monthly_Charge_per_Service,Tenure_Years,Referrals_per_Tenure_Year,Long_Distance_Dependency,Is_New_Customer,Senior_Citizen,Offer_Offer_A,Offer_Offer_B,Offer_Offer_C,Offer_Offer_D,Offer_Offer_E,Internet_Type_DSL,Internet_Type_Fiber_Optic,Internet_Type_No_Internet,Contract_One_Year,Contract_Two_Year,Payment_Method_Credit_Card,Payment_Method_Mailed_Check,Customer_Status,Churn_Category,Churn_Reason
8958-JPTRR,0,23,1,0,Calabasas,91302,34.130861,-118.68346,7,56,No Offer,1,21.21,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,24.3,1261.7,0.0,0,1187.76,2449.46,1,0,0,0,24.3,4.666666666666667,1.5,0.4660514172709294,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Stayed,No Churn,No Churn
8961-QDZZJ,0,35,1,2,Lake Arrowhead,92352,34.2565,-117.19335,3,57,Offer B,1,42.18,0,1,Fiber Optic,22.0,0,1,0,0,1,1,1,1,One Year,1,Bank Withdrawal,95.0,5535.8,0.0,0,2404.26,7940.06,7,1,3,1,13.571428571428571,4.75,0.631578947368421,0.3074792243767313,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
8963-JLGJT,1,20,0,1,Santa Barbara,93105,34.037342,-119.80079,0,3,Offer E,1,33.28,0,1,Cable,69.0,1,0,1,0,0,0,1,1,Month-to-Month,0,Credit Card,55.9,157.55,0.0,0,99.84,257.39,6,2,1,1,9.316666666666666,0.25,0.0,0.37317784256559766,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Joined,No Churn,No Churn
8963-MQVYN,0,28,0,2,Lost Hills,93249,35.637715,-119.893068,0,22,Offer D,1,43.97,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,20.55,469.85,0.0,0,967.34,1437.19,1,0,0,0,20.55,1.8333333333333333,0.0,0.6814941103533788,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Stayed,No Churn,No Churn
8966-KZXXA,1,48,1,1,Long Beach,90807,33.830099,-118.182239,9,36,No Offer,1,34.79,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.1,930.95,0.0,0,1252.44,2183.39,1,0,0,0,25.1,3.0,3.0,0.5808983135748873,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
8966-OIQHG,0,49,1,2,Stanton,90680,33.801869,-117.995068,8,22,No Offer,1,45.35,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.75,452.35,0.0,0,997.7,1450.05,1,0,0,0,20.75,1.8333333333333333,4.363636363636364,0.6860816944024206,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Stayed,No Churn,No Churn
8966-SNIZF,0,26,1,0,Vista,92083,33.17494,-117.242761,9,70,No Offer,1,23.52,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.45,1303.5,14.49,0,1646.4,2935.41,1,0,0,0,19.45,5.833333333333333,1.542857142857143,0.5473586222946242,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
8967-SZQAS,0,25,0,0,Hornitos,95325,37.479926,-120.230424,0,14,Offer D,1,39.22,0,1,DSL,48.0,0,1,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,50.45,765.45,0.0,140,549.08,1454.53,3,1,0,1,16.816666666666666,1.1666666666666667,0.0,0.4373815099810416,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
8969-PRHFK,1,32,0,0,Red Bluff,96080,40.186772,-122.388361,0,18,Offer D,1,1.42,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.65,411.25,0.0,0,25.56,436.81,1,0,0,0,19.65,1.5,0.0,0.06739439962031324,0,0,0,0,0,1,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
8970-ANWXO,0,37,0,0,Sacramento,95835,38.685069,-121.543709,0,23,Offer D,1,35.03,1,1,DSL,3.0,0,0,0,1,1,1,1,1,One Year,1,Credit Card,73.75,1756.6,0.0,0,805.69,2562.29,7,1,3,1,10.535714285714286,1.9166666666666667,0.0,0.3220261077403935,0,0,0,0,0,1,0,1,0,0,1,0,1,0,Stayed,No Churn,No Churn
8972-HJWNV,0,75,1,0,Huron,93234,36.217864,-120.080117,1,7,Offer E,1,21.43,1,1,Fiber Optic,12.0,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,84.55,646.85,0.0,0,150.01,796.86,4,0,1,1,21.1375,0.5833333333333334,1.7142857142857142,0.20220796376674846,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
8974-OVACP,0,40,0,0,Yermo,92398,35.013299,-116.834092,0,1,No Offer,1,27.59,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.15,20.15,0.0,0,27.59,47.74,1,0,0,0,20.15,0.08333333333333333,0.0,0.577922077922078,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Joined,No Churn,No Churn
8975-SKGRX,1,29,1,0,Redwood City,94063,37.499411,-122.196318,1,71,No Offer,1,33.83,1,1,Fiber Optic,27.0,1,1,1,1,1,1,1,0,Two Year,1,Bank Withdrawal,116.1,8310.55,0.0,130,2401.93,10842.48,9,4,3,1,12.899999999999999,5.916666666666667,0.16901408450704225,0.2256386313613019,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
8976-OQHGT,0,38,1,3,Lomita,90717,33.794209,-118.317354,5,4,No Offer,1,42.71,0,1,DSL,56.0,0,1,0,1,0,0,0,1,Month-to-Month,0,Credit Card,56.5,235.1,0.0,0,170.84,405.94,5,2,0,1,11.3,0.3333333333333333,15.0,0.4305009575647616,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Churned,Dissatisfaction,Lack of self-service on Website
8979-CAMGB,1,67,0,0,Vacaville,95687,38.333133,-121.920151,0,64,No Offer,1,10.07,1,1,Fiber Optic,26.0,0,0,1,1,1,1,1,1,One Year,0,Bank Withdrawal,102.1,6688.1,0.0,0,644.48,7332.58,8,2,3,1,12.7625,5.333333333333333,0.0,0.08977444949630027,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
8980-WQFWL,0,61,0,0,Ontario,91761,34.035602,-117.591528,0,35,No Offer,1,2.15,0,1,DSL,7.0,0,0,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,62.1,2096.1,0.0,0,75.25,2171.35,6,1,2,1,10.35,2.9166666666666665,0.0,0.03346303501945525,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
8981-FJGLA,1,63,0,2,Hemet,92545,33.734933,-117.044145,0,11,Offer D,1,47.12,1,1,Fiber Optic,23.0,0,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,78.0,851.8,0.0,0,518.32,1370.12,4,1,0,1,19.5,0.9166666666666666,0.0,0.37659846547314574,0,1,0,0,0,1,0,0,1,0,0,0,0,1,Stayed,No Churn,No Churn
8982-NHAVY,1,23,0,0,Littlerock,93543,34.505273,-117.955054,0,27,Offer C,1,8.86,1,1,Fiber Optic,73.0,0,0,1,0,1,1,1,0,One Year,1,Bank Withdrawal,100.5,2673.45,0.0,70,239.22,2982.67,6,1,3,1,16.75,2.25,0.0,0.08101682516459399,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
8984-EYLLL,1,29,1,0,San Diego,92107,32.741852,-117.243453,5,64,No Offer,1,40.18,1,1,Fiber Optic,30.0,0,1,0,1,1,1,1,1,Two Year,1,Bank Withdrawal,105.25,6823.4,23.67,0,2571.52,9371.25,8,2,3,1,13.15625,5.333333333333333,0.9375,0.27628412294574706,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
8984-HPEMB,0,58,0,0,Lytle Creek,92358,34.238162,-117.534306,0,71,Offer A,1,17.9,1,1,Fiber Optic,21.0,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,118.65,8477.6,0.0,0,1270.9,9748.5,10,4,3,1,11.865,5.916666666666667,0.0,0.13108751373123395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
8985-OOPOS,0,54,0,0,Occidental,95465,38.415003,-122.998726,0,1,No Offer,1,36.05,0,1,DSL,30.0,0,0,1,1,1,1,1,1,One Year,0,Credit Card,74.1,74.1,0.0,0,36.05,110.15,8,2,3,1,9.2625,0.08333333333333333,0.0,0.32728098048116205,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Joined,No Churn,No Churn
8988-ECPJR,0,79,1,0,Van Nuys,91411,34.17847,-118.459472,1,34,Offer C,1,25.84,1,1,Fiber Optic,15.0,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,79.6,2718.3,0.0,0,878.56,3596.86,4,1,0,1,19.9,2.8333333333333335,0.3529411764705882,0.24506828528072838,0,1,0,0,1,0,0,0,1,0,0,0,1,0,Churned,Dissatisfaction,Product dissatisfaction
8990-YOZLV,0,46,0,0,Hickman,95323,37.605926,-120.69955,0,69,Offer A,1,13.91,1,1,Cable,7.0,1,1,0,1,0,0,0,1,Two Year,1,Credit Card,66.9,4577.9,0.0,0,959.79,5537.69,6,3,0,1,11.15,5.75,0.0,0.1721321618611558,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Stayed,No Churn,No Churn
8990-ZXLSU,0,63,0,0,Sun City,92586,33.707483,-117.200006,0,9,Offer E,1,29.87,0,1,Fiber Optic,5.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,69.05,651.5,0.0,0,268.83,920.33,3,0,0,1,23.016666666666666,0.75,0.0,0.3019611807521229,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
8992-CEUEN,0,59,0,0,Arnold,95223,38.32153,-120.236358,0,1,No Offer,1,7.8,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,18.85,18.85,0.0,0,7.8,26.65,1,0,0,0,18.85,0.08333333333333333,0.0,0.2926829268292683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Joined,No Churn,No Churn
8992-JQYUN,1,40,1,0,San Fernando,91340,34.286131,-118.435969,1,1,Offer E,0,0.0,0,1,DSL,20.0,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,50.35,50.35,0.0,0,0.0,50.35,6,1,3,0,8.391666666666667,0.08333333333333333,12.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Churned,Competitor,Competitor offered more data
8992-OBVDG,1,25,0,0,Desert Hot Springs,92240,33.948558,-116.516976,0,21,Offer D,1,39.85,0,1,DSL,52.0,0,0,1,0,0,1,1,1,Month-to-Month,0,Credit Card,61.65,1393.6,0.0,0,836.85,2230.45,6,1,2,1,10.275,1.75,0.0,0.3926108374384237,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Stayed,No Churn,No Churn
8992-VONJD,0,63,0,1,Long Beach,90822,33.778436,-118.118648,0,13,No Offer,1,27.04,0,1,DSL,10.0,1,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,56.0,764.55,0.0,0,351.52,1116.07,5,2,0,1,11.2,1.0833333333333333,0.0,0.325626204238921,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
8993-IZEUX,1,54,0,0,Adin,96006,41.171578,-120.913161,0,7,No Offer,1,21.12,0,1,Fiber Optic,7.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,69.15,488.65,0.0,0,147.84,636.49,3,0,0,1,23.05,0.5833333333333334,0.0,0.2339647723496178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
8993-PHFWD,0,62,0,0,Old Station,96071,40.656287,-121.428965,0,3,No Offer,0,0.0,0,1,DSL,27.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,25.25,58.9,0.0,0,0.0,58.9,2,0,0,0,12.625,0.25,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Churned,Competitor,Competitor had better devices
8996-ZROXE,1,78,0,0,Miranda,95553,40.210895,-123.86,0,57,Offer B,1,28.44,0,1,DSL,24.0,0,0,1,1,0,0,0,1,One Year,1,Bank Withdrawal,53.5,3035.8,0.0,0,1621.08,4656.88,5,2,0,1,10.7,4.75,0.0,0.34708323163290217,0,1,0,1,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
8999-BOHSE,0,68,0,0,Gilroy,95020,37.03889,-121.528955,0,11,No Offer,1,3.96,0,1,Fiber Optic,27.0,0,0,0,0,1,1,0,1,Month-to-Month,0,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,5,0,2,1,17.94,0.9166666666666666,0.0,0.04228058936579116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Attitude,Attitude of support person
8999-EXMNO,0,48,1,3,Dos Rios,95429,39.756049,-123.358701,1,19,Offer D,1,31.85,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.15,387.7,2.97,0,605.15,989.88,1,0,0,0,20.15,1.5833333333333333,0.6315789473684211,0.6125,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
8999-XXGNS,0,70,1,0,Healdsburg,95448,38.618347,-122.908422,7,72,Offer A,1,18.15,1,1,Fiber Optic,16.0,0,1,1,0,1,1,1,0,One Year,1,Credit Card,105.75,7629.85,0.0,80,1306.8,9016.65,7,2,3,1,15.107142857142858,6.0,1.1666666666666667,0.14648910411622273,0,1,1,0,0,0,0,0,1,0,1,0,1,0,Stayed,No Churn,No Churn
8999-YPYBV,1,63,1,0,Garden Valley,95633,38.852544,-120.837669,3,45,Offer B,1,30.8,0,1,Cable,3.0,1,1,1,1,1,1,1,1,Two Year,1,Credit Card,84.35,3858.05,0.0,0,1386.0,5244.05,10,4,3,1,8.434999999999999,3.75,0.8,0.26747720364741645,0,1,0,1,0,0,0,0,0,0,0,1,1,0,Stayed,No Churn,No Churn
9000-PLFUZ,0,70,1,0,Merced,95340,37.255637,-120.493537,3,60,No Offer,0,0.0,0,1,DSL,22.0,0,1,0,0,1,1,0,0,Two Year,1,Credit Card,49.45,2907.55,0.0,40,0.0,2947.55,4,1,2,0,12.3625,5.0,0.6,0.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,Stayed,No Churn,No Churn
9003-CPATH,1,53,0,0,Carson,90745,33.822295,-118.26411,0,42,No Offer,1,9.46,1,1,Fiber Optic,14.0,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,79.9,3313.4,23.47,0,397.32,3687.25,4,1,0,1,19.975,3.5,0.0,0.105863921217547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9013-AQORL,0,26,0,2,Ramona,92065,33.044541,-116.833922,0,48,Offer B,0,0.0,0,1,DSL,48.0,0,1,1,0,0,1,1,1,Month-to-Month,0,Credit Card,45.55,2108.35,0.0,0,0.0,2108.35,6,2,2,0,7.591666666666666,4.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Stayed,No Churn,No Churn
9018-PCIOK,0,63,0,0,Newark,94560,37.504133,-122.032347,0,55,Offer B,1,27.0,0,1,Cable,20.0,0,1,1,0,0,1,1,1,Two Year,1,Mailed Check,64.75,3617.1,0.0,0,1485.0,5102.1,7,2,2,1,9.25,4.583333333333333,0.0,0.29427792915531337,0,1,0,1,0,0,0,0,0,0,0,1,0,1,Stayed,No Churn,No Churn
9019-QVLZD,0,58,0,0,Oakland,94602,37.803883,-122.208417,0,1,No Offer,1,32.13,0,1,Fiber Optic,15.0,0,0,0,0,1,0,0,0,Month-to-Month,0,Bank Withdrawal,79.55,79.55,0.0,10,32.13,121.68,3,0,1,1,26.516666666666666,0.08333333333333333,0.0,0.28769699140401145,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
9025-AOMKI,0,42,0,0,Carpinteria,93013,34.441398,-119.513163,0,6,Offer E,1,43.8,1,1,Fiber Optic,5.0,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,93.55,536.4,0.0,0,262.8,799.2,6,0,3,1,15.591666666666667,0.5,0.0,0.3188933381871132,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Other,Moved
9025-ZRPVR,1,59,0,0,Pacific Grove,93950,36.618337,-121.926417,0,9,Offer E,1,49.74,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,18.95,185.6,0.0,0,447.66,633.26,1,0,0,0,18.95,0.75,0.0,0.7241228708691222,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Churned,Attitude,Attitude of support person
9026-LHEVG,0,45,0,0,Boulevard,91905,32.677097,-116.304991,0,9,Offer E,0,0.0,0,1,DSL,21.0,0,1,0,0,0,1,1,0,Month-to-Month,0,Bank Withdrawal,40.75,359.4,0.0,20,0.0,379.4,4,1,2,0,10.1875,0.75,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
9026-RNUJS,1,73,0,0,Van Nuys,91401,34.178483,-118.431791,0,5,No Offer,1,18.69,0,1,DSL,28.0,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,50.35,237.25,0.0,0,93.45,330.7,4,1,0,1,12.5875,0.4166666666666667,0.0,0.27071263035921206,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Churned,Dissatisfaction,Product dissatisfaction
9027-TMATR,0,42,1,0,Warner Springs,92086,33.323705,-116.626907,1,43,No Offer,1,38.53,0,1,DSL,27.0,1,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,78.8,3460.3,24.9,0,1656.79,5092.19,9,3,3,1,8.755555555555555,3.5833333333333335,0.27906976744186046,0.3283900110798602,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
9027-YFHQJ,1,26,0,0,San Francisco,94112,37.720498,-122.443119,0,7,Offer E,1,45.13,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,25.05,152.95,0.0,0,315.91,468.86,1,0,0,0,25.05,0.5833333333333334,0.0,0.6430607010544315,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Stayed,No Churn,No Churn
9028-LIHRP,1,22,1,1,Burbank,91506,34.169706,-118.323548,1,71,No Offer,1,33.69,0,1,Fiber Optic,27.0,1,1,1,1,1,0,0,1,Two Year,0,Credit Card,100.2,7209.0,0.0,0,2391.99,9600.99,8,4,1,1,12.525,5.916666666666667,0.16901408450704225,0.25162446784673986,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Stayed,No Churn,No Churn
9029-FEGVJ,0,68,1,0,Escondido,92027,33.141265,-116.967221,2,32,Offer C,1,2.17,1,1,Fiber Optic,11.0,0,0,1,0,0,0,0,1,Two Year,0,Mailed Check,79.3,2570.0,0.0,0,69.44,2639.44,4,1,0,1,19.825,2.6666666666666665,0.75,0.026635571375966612,0,1,0,0,1,0,0,0,1,0,0,1,0,1,Stayed,No Churn,No Churn
9030-QGZNL,0,31,0,0,Corona,92883,33.762351,-117.488725,0,8,No Offer,1,11.46,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.85,161.65,0.0,0,91.68,253.33,1,0,0,0,20.85,0.6666666666666666,0.0,0.35468895078922935,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
9031-ZVQPT,1,21,1,0,San Francisco,94109,37.794487,-122.42227,10,72,No Offer,1,14.19,1,1,Fiber Optic,71.0,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,108.2,7840.6,0.0,0,1021.68,8862.28,9,3,3,1,12.022222222222222,6.0,1.6666666666666667,0.11594084484026472,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
9033-EOXWV,0,57,0,0,Oakland,94603,37.739113,-122.175602,0,12,No Offer,1,42.58,1,1,DSL,22.0,0,0,0,1,1,1,1,1,One Year,0,Credit Card,74.05,872.65,48.61,0,510.96,1335.0,7,1,3,1,10.578571428571427,1.0,0.0,0.36508616993912374,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Churned,Other,Don't know
9036-CSKBW,0,62,0,0,Los Gatos,95033,37.160194,-121.945611,0,51,No Offer,1,7.54,1,1,Fiber Optic,6.0,1,1,1,0,1,1,1,1,One Year,0,Bank Withdrawal,107.45,5680.9,14.76,0,384.54,6050.68,9,3,3,1,11.93888888888889,4.25,0.0,0.06557091921036612,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
9039-RBEEE,1,27,0,0,Santa Clara,95050,37.351214,-121.952417,0,39,No Offer,0,0.0,0,1,Cable,48.0,1,1,0,1,1,0,0,1,Month-to-Month,1,Credit Card,48.95,1880.85,0.0,0,0.0,1880.85,6,3,1,0,8.158333333333333,3.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Churned,Price,Price too high
9039-ZVJDC,1,49,0,0,Pauma Valley,92061,33.313828,-116.940501,0,3,No Offer,1,16.32,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.1,53.05,0.0,0,48.96,102.01,1,0,0,0,19.1,0.25,0.0,0.46075663466967814,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Joined,No Churn,No Churn
9040-KZVWO,1,59,0,0,Big Bear Lake,92315,34.242058,-116.89802,0,26,Offer C,1,39.63,0,1,Fiber Optic,29.0,0,1,0,0,0,0,0,1,One Year,0,Bank Withdrawal,75.5,2018.1,0.0,0,1030.38,3048.48,4,1,0,1,18.875,2.1666666666666665,0.0,0.3442195778684965,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
9046-DQMTP,1,49,0,0,Kyburz,95720,38.766036,-120.209673,0,35,No Offer,1,17.92,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.75,739.9,0.0,0,627.2,1367.1,1,0,0,0,20.75,2.9166666666666665,0.0,0.46340832686837347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Stayed,No Churn,No Churn
9046-JBFWA,1,20,0,2,Port Costa,94569,38.035707,-122.196821,0,27,No Offer,1,30.36,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.15,537.35,0.0,0,819.72,1357.07,1,0,0,0,19.15,2.25,0.0,0.6132094526358312,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Stayed,No Churn,No Churn
9048-JVYVF,1,48,0,0,Fallbrook,92028,33.362575,-117.299644,0,3,No Offer,1,35.64,0,1,Cable,6.0,0,0,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,69.35,191.35,0.0,0,106.92,298.27,7,1,3,1,9.907142857142857,0.25,0.0,0.33946090103819415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Churned,Other,Don't know
9050-IKDZA,0,66,0,0,Clovis,93611,36.917652,-119.593757,0,2,No Offer,1,24.95,0,1,Fiber Optic,22.0,0,0,0,0,1,0,0,1,Two Year,0,Credit Card,81.5,162.55,0.0,0,49.9,212.45,4,0,1,1,20.375,0.16666666666666666,0.0,0.2343823391263504,1,1,0,0,0,0,0,0,1,0,0,1,1,0,Joined,No Churn,No Churn
9050-QLROH,1,26,0,0,San Diego,92126,32.886925,-117.152162,0,18,No Offer,1,28.59,1,1,Fiber Optic,26.0,0,0,1,0,0,1,1,1,Month-to-Month,1,Credit Card,90.7,1597.25,0.0,0,514.62,2111.87,6,1,2,1,15.116666666666667,1.5,0.0,0.23966803587895044,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Churned,Competitor,Competitor made better offer
9052-DHNKM,1,23,0,0,Redondo Beach,90277,33.830453,-118.384565,0,26,No Offer,1,38.04,1,1,DSL,73.0,1,1,0,0,0,0,0,1,One Year,0,Bank Withdrawal,61.55,1581.95,0.0,0,989.04,2570.99,5,2,0,1,12.309999999999999,2.1666666666666665,0.0,0.38196606084948287,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
9052-VKDUW,0,68,1,0,Pollock Pines,95726,38.733908,-120.453416,8,65,Offer B,1,15.3,1,1,Fiber Optic,29.0,1,1,1,0,1,1,0,1,One Year,1,Credit Card,109.4,7227.45,0.0,0,994.5,8221.95,8,3,2,1,13.675,5.416666666666667,1.4769230769230768,0.1226944667201283,0,1,0,1,0,0,0,0,1,0,1,0,1,0,Stayed,No Churn,No Churn
9053-EJUNL,1,35,0,0,Mecca,92254,33.543835,-115.993906,0,41,Offer B,1,41.85,1,1,Fiber Optic,16.0,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.2,3645.75,2.21,0,1715.85,5359.39,5,1,1,1,17.84,3.4166666666666665,0.0,0.3193437619229302,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9053-JZFKV,1,25,0,0,Redway,95560,40.142256,-123.852927,0,67,Offer A,1,33.88,1,1,Fiber Optic,71.0,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,116.2,7752.3,0.0,0,2269.96,10022.26,10,4,3,1,11.620000000000001,5.583333333333333,0.0,0.2257462686567164,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Churned,Other,Don't know
9054-FOWNV,1,53,1,3,Brentwood,94513,37.908242,-121.682472,1,22,Offer D,1,11.39,1,1,Fiber Optic,56.0,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,88.75,1885.15,0.0,0,250.58,2135.73,5,1,1,1,17.75,1.8333333333333333,0.5454545454545455,0.11374076293189535,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9055-MOJJJ,0,39,1,2,Douglas City,96024,40.586588,-122.903677,5,64,Offer B,1,26.7,0,1,Cable,17.0,1,0,0,1,1,0,0,0,One Year,0,Mailed Check,65.8,4068.0,27.79,20,1708.8,5769.01,5,2,1,1,13.16,5.333333333333333,0.9375,0.28864864864864864,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Stayed,No Churn,No Churn
9057-MSWCO,1,71,1,0,San Diego,92122,32.85723,-117.209774,0,27,No Offer,0,0.0,0,1,Cable,13.0,1,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,30.75,805.1,0.0,140,0.0,945.1,2,1,0,0,15.375,2.25,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Churned,Competitor,Competitor made better offer
